Gene.1,raw_pvalues,sidak,holm-sidak,holm,simes-hochberg,hommel,fdr_bh,fdr_by,fdr_tsbh,fdr_tsbky,fold change,is_interesting
Ccnb1ip1,0.001957659219867842,1.0,0.9999999999998058,1.0,0.9999724202693399,0.99997242026934,0.006195896371331255,0.06548138055136646,0.002919037598895563,0.003282732601374852,0.17605000000000093,False
Ccnb2,0.33819713891706393,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.44649125379732096,1.0,0.2103528979992233,0.23656163809503397,-0.05824999999999925,False
Ccnb3,0.08270917848148356,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1438549396322442,1.0,0.06777356372781754,0.07621775315427266,0.05594999999999928,False
Ccnc,0.011169157045554818,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.027246747527934434,0.2879574700311415,0.012836605991292032,0.014435971977394782,-0.15212499999999984,False
Ccnd1,0.1413409048188584,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.2226519483962032,1.0,0.10489675260598774,0.11796627412004378,-0.17699999999999783,False
Ccnd2,1.7310274039196408e-09,3.779626972444383e-05,3.5705265433061406e-05,3.5705902260650434e-05,3.5705902260650434e-05,3.419471533702858e-05,3.126301353563719e-08,3.304034095828056e-07,1.4728766670075554e-08,1.6563884803742888e-08,-0.27515,True
Ccnd3,0.006538192865577761,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.017296031163059174,0.18279324422807072,0.008148581294911368,0.009163846838382537,0.10620000000000118,False
Ccndbp1,0.5754918335721659,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6728348782420348,1.0,0.3169888890531629,0.3564838495955406,0.01437499999999936,False
Ccne1,4.543821646785198e-05,0.6292272722946124,0.5509991250669604,0.8007122505964875,0.8007122505964875,0.5003202015275181,0.00023543983307440625,0.0024882477663490847,0.00011092143635614458,0.0001247415982087421,-0.12349999999999994,False
Ccne2,0.05422228164701566,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1020552986606833,1.0,0.048080735393746236,0.05407131365311871,-0.09629999999999939,False
Ccnf,0.8474168550863055,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8921145089826662,1.0,0.42029686072382355,0.472663389973335,0.0037499999999983658,False
Ccng1,8.220731613333804e-09,0.00017948356723362924,0.0001675491360058068,0.00016756317247458292,0.00016756317247458292,0.00015804356526634238,1.2353728477435898e-07,1.3056047861004232e-06,5.820142195895722e-08,6.545297853762888e-08,-0.4543000000000017,True
Ccng2,0.7313602503034351,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8027573048497213,1.0,0.37819850675470956,0.42531982746118485,0.011750000000001037,False
Ccnh,0.015737003702278565,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.036461956264776364,0.38534847756146456,0.017178115140634508,0.019318407760032897,-0.10437499999999744,False
Ccni,0.5205457570511938,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6236594052588195,1.0,0.2938211267184555,0.3304295196527458,-0.015187500000001464,False
Ccnj,0.24143270607653602,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.3424727562646115,1.0,0.16134725182935922,0.1814501751957138,0.04612499999999997,False
Ccnjl,4.2537671930410164e-10,9.288057851053466e-06,8.854177518280437e-06,8.854216412314876e-06,8.854216412314876e-06,8.558579592398525e-06,9.097062356518178e-09,9.614237656119599e-08,4.285847513693726e-09,4.819839032921999e-09,0.30984999999999996,True
Ccnk,0.052300883922419904,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.09908805209943937,1.0,0.046682793311057146,0.052499196167748306,-0.04344999999999999,False
Ccnl1,0.06861826469618221,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1233659785624651,1.0,0.058120715432657594,0.06536221645045066,0.06302499999999966,False
Ccnl2,0.2170624745981882,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.31462819522380775,1.0,0.14822900134038516,0.1666974674644225,-0.02713750000000026,False
Ccno,0.5908137820403687,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6856089993012038,1.0,0.3230070884273636,0.36325188139298537,-0.020700000000001495,False
Ccnt1,0.7308626716749539,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8023204860118669,1.0,0.3779927107673036,0.4250883904980758,-0.007912499999999767,False
Ccnt2,0.13299451437179063,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.21196607454803276,1.0,0.09986237732427813,0.11230464513963026,-0.05205000000000304,False
Ccny,0.18974064706532012,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.2827012643242077,1.0,0.13318744703930044,0.14978182352129432,0.0249750000000013,False
Ccnyl1,0.5074706385312194,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6112771772675665,1.0,0.28798755770787526,0.32386912208176305,-0.03869999999999951,False
Ccpg1,0.015478030483732341,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.03593768442032937,0.37980770636370087,0.01693111791307205,0.019040636123355367,-0.08787500000000037,False
Ccr1,7.217490179568148e-05,0.7931984942253761,0.7146423572086409,1.0,0.9999724202693399,0.7050044407402167,0.0003531911655555144,0.0037327036691790464,0.00016639695535010656,0.0001871290422240476,0.1533249999999997,False
Ccr10,0.010158030903305776,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.025170291054662005,0.26601242312011875,0.011858336802349807,0.013335816172386918,-0.09859999999999935,False
Ccr1l1,2.3274122731787192e-18,0.0,0.0,5.053975751207589e-14,5.053975751207589e-14,5.047458996842688e-14,4.1999212384179615e-16,4.438690133216715e-15,1.978685128445412e-16,2.225217716092781e-16,0.5717999999999988,True
Ccr2,0.03382050095038082,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.0690353031926302,0.7296001561214456,0.03252421176746448,0.03657653822049833,-0.1416000000000004,False
Ccr3,0.27856460702269703,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.383945094959007,1.0,0.18088588009357937,0.2034232022006991,-0.14352500000000123,False
Ccr4,0.001311049726790527,0.9999999999996374,0.9999999980673043,1.0,0.9999724202693399,0.99997242026934,0.004375843898574008,0.046246141378625774,0.002061566575893328,0.002318425706866642,0.12754999999999939,False
Ccr5,0.00011152956774828729,0.9124358772838719,0.852108629360325,1.0,0.9999724202693399,0.918184650490447,0.0005181378961242241,0.005475944515660907,0.00024410737519715562,0.00027452172561906625,-0.3952750000000016,True
Ccr6,0.0029539884333800084,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.008810317913243066,0.0931119156099821,0.0041507552266329935,0.004667915037459815,-0.15284999999999815,False
Ccr7,0.052758487569566706,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.09979914892848385,1.0,0.04701780833649248,0.052875952104829455,-0.08767500000000261,False
Ccr8,1.4152645776898654e-05,0.2658377364592086,0.22732081025398088,0.2578895113466473,0.2578895113466473,0.18991435368020304,8.550719992766522e-05,0.0009036835290294226,4.028452327253914e-05,4.530373912540328e-05,0.21292500000000025,False
Ccr9,0.22631378569831168,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.3252739277726853,1.0,0.15324446507889233,0.17233782863402175,-0.05809999999999871,False
Ccrk,0.40443410794831014,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.5133898463491281,1.0,0.2418704533727264,0.27200609642588314,-0.03495000000000026,False
Ccrl1,0.08154429635310326,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.14220267637329362,1.0,0.0669951422877065,0.07534234495808206,0.05905000000000005,False
Ccrl2,0.049293450535044,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.09433150678638788,0.9969432869220323,0.04444186903190163,0.04997906583740259,-0.10707500000000003,False
Ccrn4l,0.5925196701400045,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6871138667750277,1.0,0.32371606812524434,0.36404919581224016,0.044800000000000395,False
Ccs,0.47857905282618507,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.5843809890703808,1.0,0.27531610875049267,0.3096188847381962,0.05112500000000075,False
Cct2,0.1982127257527345,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.29266803264883406,1.0,0.13788303420465106,0.1550624533686543,-0.04015000000000235,False
Cct3,0.6362470075603199,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7247732371702622,1.0,0.3414583142097773,0.38400202193046085,0.01025000000000098,False
Cct4,0.9638963294530971,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9751958277086635,1.0,0.4594384923122978,0.5166818397990939,-0.004450000000000287,False
Cct5,2.6360051849266714e-06,0.05593215816957653,0.04869266279371487,0.049918030186956376,0.049918030186956376,0.041184945009294316,1.985414736559982e-05,0.00020982871585542933,9.353772106705992e-06,1.0519197372494373e-05,0.12602500000000028,False
Cct6a,0.06952826332106614,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.12472474775020369,1.0,0.058760864671689735,0.06608212453848324,0.04542499999999983,False
Cct6b,0.10754315868887253,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.17858429309997198,1.0,0.08413540751634585,0.09461818692858465,-0.05325000000000024,False
Cct7,4.2844841974954816e-05,0.6076249616714382,0.5307269234836498,0.7565542195937521,0.756543309251747,0.47827697096642063,0.00022387092973574652,0.0023659817185200786,0.00010547104438706776,0.0001186121192962643,0.14437499999999837,False
Cct8,0.7028781019811259,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7798811944293952,1.0,0.367421014293345,0.41319952250951886,0.003049999999998221,False
Cd109,2.0443388904911457e-08,0.00044628178719818834,0.0004135864275701673,0.00041367197449088334,0.00041367197449088334,0.00038570541846896447,2.788141141403758e-07,2.9466492040755893e-06,1.3135611596803507e-07,1.4772231931558348e-07,0.18202500000000033,False
Cd14,0.8827462922059879,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9176972737958292,1.0,0.4323495239540964,0.486217744509357,-0.020949999999999136,False
Cd151,0.34519987317935075,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.45326702560349735,1.0,0.21354512903060122,0.24015160243183786,-0.026374999999999815,False
Cd160,4.05874906155914e-05,0.5877996836099171,0.5123955767930686,0.7182362339335054,0.7182362339335054,0.4585980564655673,0.00021403972238540577,0.002262080524696733,0.0001008393232964813,0.0001134033128628369,-0.1431250000000004,False
Cd163,0.5564783631285294,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6560501624594481,1.0,0.30908120088025387,0.34759090975244417,0.03739999999999988,False
Cd163l1,0.004639712071633107,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.012879241429457018,0.13611436646316877,0.006067724139446959,0.00682372705861962,-0.10604999999999887,False
Cd164,0.18254638712497184,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.27356900225626357,1.0,0.12888501608473477,0.14494333484781483,0.03407500000000141,False
Cd164l2,0.9336053502126841,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9533401684466144,1.0,0.4491417592310658,0.5051021940328989,-0.004349999999998744,False
Cd177,0.21168979252350065,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.3083553448799624,1.0,0.1452737088518513,0.16337396282632569,-0.041750000000001286,False
Cd180,0.6167425763819265,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7078356980446447,1.0,0.3334786272399936,0.3750281126617395,0.05220000000000091,False
Cd19,4.4738838885938e-05,0.6235215231574189,0.5455326269225094,0.7886115130424292,0.7886115130424292,0.49440345001154656,0.0002320913630492887,0.002452859434001548,0.00010934389062001525,0.00012296749950576168,0.14709999999999912,False
Cd1d1,0.036611058635735313,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.07381370870833615,0.7801007731831641,0.03477543492020398,0.03910825060380712,0.09537499999999888,False
Cd1d2,0.17943557799518775,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.269610228841517,1.0,0.12701994156595764,0.14284588295850048,0.06717499999999887,False
Cd2,0.05786312279098874,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.10748118129657501,1.0,0.05063700077846884,0.05694607474539443,0.0855250000000014,False
Cd200,0.32925078857749246,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.4372455278305284,1.0,0.20599701144001126,0.2316630335613938,0.041700000000000514,False
Cd200r1,0.9402149743510976,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.957939151927405,1.0,0.45130845229572775,0.5075388443738296,-0.007100000000000328,False
Cd200r2,0.2406111258924333,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.3416624786279041,1.0,0.16096551031120904,0.18102087091837116,-0.04412500000000019,False
Cd200r3,0.04538252129474919,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.08810592624440727,0.9311481889748042,0.04150884649765137,0.046680605859568326,-0.06562499999999982,False
Cd200r4,0.007594282099679341,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.01961083875351075,0.20725730683488017,0.009239143497016948,0.010390286708850002,-0.12047499999999989,False
Cd207,0.00015145059669464042,0.9633804937136706,0.9233611347759715,1.0,0.9999724202693399,0.9985137840077642,0.0006780651586687458,0.007166137074024508,0.00031945300147585934,0.000359254976006005,0.28417500000000206,True
Cd209a,0.017646131590320645,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.040211154589297776,0.4249719101589634,0.018944453733002346,0.021304821804314596,-0.08124999999999982,False
Cd209b,0.6263514320864778,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7160035348729513,1.0,0.3373266939884612,0.37935562600800143,0.0219750000000003,False
Cd209c,0.0005148493783886837,0.999986922679285,0.9997447290859516,1.0,0.9999724202693399,0.99997242026934,0.0019479702264974714,0.020587138980280546,0.0009177361905188683,0.001032080749222867,0.1283499999999993,False
Cd209d,0.638689145499846,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7271757999785764,1.0,0.34259022003112505,0.3852749565931833,-0.01302500000000073,False
Cd209e,1.5484200640221035e-09,3.38091804676921e-05,3.196971793728576e-05,3.197022906186437e-05,3.197022906186437e-05,3.0632394126549276e-05,2.8435451722390773e-08,3.0052029985514595e-07,1.3396633472325802e-08,1.5065775605258627e-08,0.32077500000000025,True
Cd209f,0.7005001821697432,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7779488082066238,1.0,0.3665106201063219,0.41217569853446157,-0.052675000000000693,False
Cd209g,0.0007477998714811886,0.9999999194444119,0.9999925306030933,1.0,0.9999724202693399,0.99997242026934,0.0026962037968612535,0.028494851476732655,0.00127024723875941,0.0014285126111632145,0.14467500000000122,False
Cd22,0.002258602514779919,1.0,0.999999999999997,1.0,0.9999724202693399,0.99997242026934,0.006996252789079236,0.07393995377892731,0.003296104989295081,0.0037067803820023336,-0.1532499999999999,False
Cd226,5.072495164660989e-08,0.0011069662084808307,0.0010161635881317244,0.001016680205853002,0.001016680205853002,0.000934759408943727,6.177241044081021e-07,6.52842215755264e-06,2.9102486201264697e-07,3.2728485672846394e-07,0.23290000000000077,False
Cd244,0.9015942799628147,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9311211640557157,1.0,0.4386738454152117,0.49333003941430537,0.005124999999999602,False
Cd247,0.0016646470307833429,0.9999999999999999,0.9999999999876676,1.0,0.9999724202693399,0.99997242026934,0.0053776546703882665,0.05683378656474641,0.002533544016225514,0.002849208774230398,0.10012500000000202,False
Cd248,0.01797301316308697,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.040802738866292786,0.43122407334060686,0.01922316348603407,0.0216182571615517,-0.07725000000000115,False
Cd24a,0.5829175870440986,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.678899376632595,1.0,0.31984602186487315,0.35969696443551646,0.040325000000000166,False
Cd27,0.000427074532028318,0.9999110258113789,0.9990231637547582,1.0,0.9999724202693399,0.99997242026934,0.001662241070737669,0.0175674081033246,0.0007831222301203756,0.0008806946771258472,-0.11527500000000135,False
Cd274,4.9265834227740276e-05,0.6589567542441874,0.5795211239176197,0.8663396948948128,0.8663396948948128,0.5328592630072388,0.00025305092692606655,0.0026743707531314835,0.00011921845135280269,0.0001340723727194681,-0.304450000000001,True
Cd276,0.0018919306338234395,1.0,0.9999999999995001,1.0,0.9999724202693399,0.99997242026934,0.006005277713262799,0.06346682573296665,0.0028292325091062247,0.003181738322941303,0.10942500000000166,False
Cd28,0.24288532699138876,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.3440415903248118,1.0,0.16208636774313437,0.1822813806270048,-0.04809999999999803,False
Cd2ap,0.6360056839123394,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7246117457983788,1.0,0.34138223169351606,0.38391645997791185,-0.025650000000000617,False
Cd2bp2,0.0010415653457875762,0.9999999998688175,0.9999999023870114,1.0,0.9999724202693399,0.99997242026934,0.003583766045583317,0.03787506022917642,0.0016883994188649225,0.001898764105863967,-0.14912499999999795,False
Cd300a,0.8287212068424161,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8787028384113124,1.0,0.41397829625542343,0.4655575693487039,-0.009574999999998113,False
Cd300c,0.32197839991691396,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.429888612094033,1.0,0.202530989357056,0.22776516541022393,0.03927499999999995,False
Cd300e,0.3574474968541579,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.46629621781637814,1.0,0.21968349863416908,0.24705477696598738,0.06602499999999978,False
Cd300lb,6.458383195520026e-06,0.13152740869191704,0.11305984864575513,0.11997738462317552,0.11997738462317552,0.09391780842925221,4.3270572897876576e-05,0.0004573053971192727,2.0385820169473612e-05,2.2925774063827103e-05,-0.17037500000000083,False
Cd300ld,0.021069465315535225,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.04657337266295927,0.4922110629569141,0.0219418495344109,0.024675675581679733,-0.1958000000000002,False
Cd300lf,0.10403539195919811,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1737230289142576,1.0,0.08184514762724836,0.09204257406001246,0.05012500000000042,False
Cd300lg,0.5491853511271712,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6495564780814572,1.0,0.3060218681027685,0.3441504020142411,0.021325000000000927,False
Cd302,0.00243623955830141,1.0,0.9999999999999998,1.0,0.9999724202693399,0.99997242026934,0.007469150625598328,0.07893777836138902,0.003518898671194413,0.003957332852867386,-0.08937500000000043,False
Cd320,0.010130201256516586,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.025104181640680928,0.26531374524762347,0.011827191048210887,0.013300789839548681,0.08844999999999903,False
Cd33,0.050005636992398766,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.09551919173509221,1.0,0.04500141632145151,0.05060832944473375,-0.09340000000000082,False
Cd34,0.6759669215309967,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.7582316722300068,1.0,0.35722139740004943,0.40172909303994864,0.019150000000001555,False
Cd36,1.4084785709927054e-06,0.03028605327126299,0.026622845316337407,0.02698363246307825,0.02698363246307825,0.022835663071504732,1.148399163466233e-05,0.00012136865780349721,5.410387998432397e-06,6.084490681196158e-06,-1.0134750000000015,True
Cd37,0.12060445970628335,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1956753141392998,1.0,0.09218740355168203,0.10367341454927033,0.06310000000000038,False
Cd38,0.850489794261455,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8942285673279179,1.0,0.4212928450699469,0.4737834681404389,0.005625000000000213,False
Cd3d,0.006542412367032119,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.017303000730880126,0.18286690216154974,0.008151864827962622,0.009167539480436589,0.12069999999999936,False
Cd3e,0.04299604387570355,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.08430188949119276,0.8909451960033283,0.03971667218666819,0.04466513711732364,0.09947499999999998,False
Cd3eap,2.1722670367666506e-06,0.04632420447325236,0.040441319091428896,0.04128176276671343,0.04128176276671343,0.03436743678868518,1.674839362563553e-05,0.00017700553251646475,7.890575920628015e-06,8.873695504322867e-06,-0.1795,False
Cd3g,0.011279659586063077,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.02747254512679167,0.29034381376774254,0.012942984736400544,0.014555604891610478,0.18240000000000034,False
Cd4,0.0010431901813595411,0.9999999998733947,0.9999999045171355,1.0,0.9999724202693399,0.99997242026934,0.0035876606725445868,0.03791622062548914,0.001690234272428036,0.0019008275714433966,-0.17789999999999928,False
Cd40,0.24574391785856065,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.34721227167346136,1.0,0.16358015290610933,0.18396128267958656,0.053274999999999295,False
Cd40lg,0.0005095384708721361,0.9999853138836914,0.9997235354813717,1.0,0.9999724202693399,0.99997242026934,0.001931557727689773,0.02041368335484457,0.0009100038628232056,0.0010233850187462642,-0.14729999999999954,False
Cd44,0.05935799413978904,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.10967014740584646,1.0,0.05166827599560076,0.058105840819510694,-0.17304999999999993,False
Cd46,1.0131689127381194e-05,0.19846493029282286,0.16989337787455383,0.18620018278301156,0.18620018278301156,0.1413674583943498,6.397496590409726e-05,0.0006761199408547886,3.0140163693860705e-05,3.3895451708483165e-05,-0.23709999999999898,False
Cd47,0.17938335875785744,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.269550315771648,1.0,0.1269917150603592,0.14281413959548728,0.040975000000001316,False
Cd48,0.0003458804212094981,0.9994757832921489,0.9965662832619812,1.0,0.9999724202693399,0.99997242026934,0.001389691753533085,0.014686968455969129,0.0006547176124843072,0.0007362915955620885,-0.3120499999999993,True
Cd5,0.03057344402900028,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.06354189514308216,0.6715430290395887,0.029936133516688168,0.03366600056522897,-0.0900249999999998,False
Cd52,0.2988124532480505,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.40542329717959147,1.0,0.19100478397464885,0.2148028622890561,-0.13042500000000068,False
Cd53,0.09473156710002137,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1608137676758611,1.0,0.07576328042507824,0.08520294179582022,-0.1936750000000007,False
Cd55,0.32329969371956546,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.43117815858579966,1.0,0.2031385260990209,0.22844839767490452,-0.07197500000000012,False
Cd59a,2.210992478854857e-06,0.04713026507032436,0.04113451664033274,0.042004435113284576,0.042004435113284576,0.03493810315086445,1.7008899017380696e-05,0.0001797586858408937,8.013306351811092e-06,9.011717429007194e-06,-0.1899999999999995,False
Cd59b,0.0009982529098477924,0.9999999996619201,0.999999815684289,1.0,0.9999724202693399,0.99997242026934,0.0034543347522229075,0.03650716456600743,0.0016274211859911632,0.0018301883420215777,-0.21410000000000018,False
Cd5l,0.002253215620792081,1.0,0.9999999999999968,1.0,0.9999724202693399,0.99997242026934,0.006985512293056239,0.07382644276046572,0.003291044880177217,0.003701089812900376,-0.3183000000000007,True
Cd6,0.0032202803750989405,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.009480224078506858,0.10019182429669238,0.004466364327712391,0.005022847185574641,0.09342499999999898,False
Cd63,0.09893932355368035,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.16662862551443197,1.0,0.07850280149608252,0.08828379116046757,-0.24509999999999899,False
Cd68,0.0025865195868522103,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.007861449774348276,0.0830837950649823,0.0037037203493803855,0.004165182230570319,-0.2547750000000004,True
Cd69,9.403335146673726e-07,0.020322841748745102,0.017969979207924314,0.018133391496845615,0.01813313833602611,0.015578505337494362,8.042679361151534e-06,8.499912140832483e-05,3.7891020191511718e-06,4.261201956737062e-06,0.3961250000000005,True
Cd7,0.0021035903900097634,1.0,0.9999999999999745,1.0,0.9999724202693399,0.99997242026934,0.006586751207013727,0.0696121330207088,0.00310317882603848,0.003489816747816795,-0.12429999999999897,False
Cd70,2.491308959270647e-05,0.4195688487916991,0.3604058736132115,0.44691591420356136,0.44691591420356136,0.3088226585911894,0.0001395887378128678,0.001475244696425642,6.57636522043037e-05,7.395741841702421e-05,-0.19197499999999934,False
Cd72,0.5099221152746503,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.6134781717229172,1.0,0.28902449977163497,0.3250352610584343,-0.11290000000000067,False
Cd74,0.16036136135203988,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.24646233019791586,1.0,0.11611440305683354,0.13058157817085547,-0.1697500000000005,False
Cd79a,2.2861562587054047e-10,4.99180853241743e-06,4.776682330898119e-06,4.776694886939073e-06,4.776694886939073e-06,4.632209811388891e-06,5.299174300300691e-09,5.6004366143305045e-08,2.496570003535297e-09,2.807628015932613e-09,0.4566750000000006,True
Cd79b,0.39279404051069133,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.5017397537750967,1.0,0.23638181117858575,0.2658336015341407,-0.03979999999999961,False
Cd80,0.0006234747668989627,0.9999987814112843,0.9999511591148571,1.0,0.9999724202693399,0.99997242026934,0.002299978296205246,0.02430733909149289,0.0010835757606165956,0.001218582959253933,-0.1279250000000003,False
Cd81,9.788926297213402e-06,0.19244349560866925,0.1648030874534605,0.18008687708983495,0.18008687708983495,0.13704496816098763,6.21521389065585e-05,0.0006568553790946159,2.9281385524697378e-05,3.292967480505168e-05,-0.1715249999999955,False
Cd82,0.0030314221436365447,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.008998246670242517,0.09509804218733516,0.004239293038552085,0.004767484142616653,-0.075075,False
Cd83,0.8830557701812674,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9178181046224283,1.0,0.43240645029772934,0.486281763542271,0.0014249999999993435,False
Cd84,0.028826370653084323,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.0604633816724396,0.639007734705681,0.028485770884560852,0.03203493123672782,-0.13024999999999842,False
Cd86,0.9612442978754125,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9735953819514628,1.0,0.45868448335858475,0.5158338857422435,-0.005249999999999311,False
Cd8a,0.22752782466345195,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.3265888805894342,1.0,0.1538639713589883,0.17303452177123826,0.06217500000000076,False
Cd8b1,0.8186744045623986,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.8705018565191124,1.0,0.41011461406055,0.46121249496279626,0.010650000000000936,False
Cd9,0.06637287291016519,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.1200904607220299,1.0,0.05657753924650889,0.06362676954224628,0.11529999999999774,False
Cd93,0.4925598534548271,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.5970712485530534,1.0,0.28129479889467646,0.31634248468677395,-0.05444999999999922,False
Cd96,0.07909308172214848,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.138848483631059,1.0,0.06541490044024291,0.07356521422407293,-0.07502499999999923,False
Cd97,0.013270435728322176,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.03154708373738865,0.3334056077910035,0.014862599056859034,0.01671439192272627,-0.16225000000000023,False
Cd99l2,0.024285011321764773,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.05238202333406439,0.5535998342159886,0.024678446257729348,0.027753236242033005,0.06480000000000175,False
Cda,0.10326506476612632,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.17266197175651798,1.0,0.08134525777235176,0.09148040085457429,0.08184999999999931,False
Cdadc1,0.8981691095047344,1.0,1.0,1.0,0.9999724202693399,0.99997242026934,0.9285758762327593,1.0,0.43747469836530317,0.49198148565944233,-0.005425000000000679,False
Cdan1,0.0005278472133838643,0.9999901553937166,0.9997911003411303,1.0,0.9999724202693399,0.99997242026934,0.0019916267330631894,0.021048523120467313,0.0009383038334335255,0.0010552110000818923,0.11367500000000064,False
